EmployeeID,Department,Role,Age,TenureYears,AnnualSalary,OverTime,MonthsSincePromotion,SatisfactionScore,WorkLifeBalance,PerformanceRating,Status,OT_risk,Satisfaction_risk,Promotion_risk,Pay_risk,WLB_risk,Tenure_risk,RiskScore,RiskBand
EMP00160,HR,Recruiter,21,1.0,641000.0,No,52,2.7,2.6,3.7,Active,0.0,0.575,0.8666666666666667,0.6030534351145038,0.6,0.875,48.6,Medium
EMP01094,Engineering,Engineering Manager,29,1.8,945000.0,No,58,2.6,4.3,3.2,Resigned,0.0,0.6,0.9666666666666667,0.9155844155844156,0.17500000000000004,0.775,49.4,Medium
EMP00611,Operations,Ops Manager,21,12.7,832000.0,Yes,5,3.9,2.3,2.1,Active,1.0,0.275,0.08333333333333333,0.13285024154589375,0.675,0.0,45.9,Medium
EMP00361,Customer Support,Support Associate,38,6.3,689000.0,No,9,3.9,4.4,2.5,Active,0.0,0.275,0.15,0.11855670103092786,0.1499999999999999,0.21250000000000002,13.7,Low
EMP00049,Finance,Finance Manager,43,6.1,1077000.0,No,16,1.3,3.8,2.8,Active,0.0,0.925,0.26666666666666666,0.10624999999999996,0.30000000000000004,0.23750000000000004,33.0,Low
EMP00203,Operations,Process Lead,29,2.4,786000.0,No,34,3.1,3.0,1.8,Active,0.0,0.475,0.5666666666666667,0.22946859903381644,0.5,0.7,33.9,Low
EMP00331,Finance,Finance Manager,33,1.2,774000.0,No,6,4.0,3.0,2.3,Active,0.0,0.25,0.1,0.83125,0.5,0.85,30.3,Low
EMP00599,Customer Support,Support Lead,36,6.1,630000.0,Yes,18,3.6,1.0,3.5,Active,1.0,0.35,0.3,0.27835051546391754,1.0,0.23750000000000004,58.5,Medium
EMP00511,Sales,Sales Executive,37,2.0,833000.0,Yes,25,2.3,3.5,4.4,Active,1.0,0.675,0.4166666666666667,0.32352941176470584,0.375,0.75,64.4,Medium
EMP00113,Engineering,Engineering Manager,44,0.8,1038000.0,No,41,3.8,3.6,2.9,Active,0.0,0.30000000000000004,0.6833333333333333,0.751082251082251,0.35,0.9,38.2,Low
EMP00308,Finance,Financial Analyst,39,6.4,945000.0,Yes,46,3.5,3.2,4.3,Active,1.0,0.375,0.7666666666666667,0.2875,0.44999999999999996,0.19999999999999996,59.9,Medium
EMP00790,Finance,Finance Manager,33,1.5,932000.0,Yes,46,3.2,2.4,3.2,Active,1.0,0.44999999999999996,0.7666666666666667,0.35,0.65,0.8125,68.6,High
EMP00423,Sales,Sales Executive,40,5.7,822000.0,Yes,57,2.3,2.8,2.7,Active,1.0,0.675,0.95,0.34375,0.55,0.2875,72.5,High
EMP00417,Sales,Sales Manager,37,1.4,772000.0,Yes,15,3.1,3.2,2.7,Resigned,1.0,0.475,0.25,0.5055147058823529,0.44999999999999996,0.825,60.8,Medium
EMP00411,Finance,Accountant,48,5.0,965000.0,No,45,4.7,3.5,2.2,Active,0.0,0.07499999999999996,0.75,0.25,0.375,0.375,24.0,Low
EMP01080,Engineering,Engineering Manager,39,2.3,1086000.0,Yes,48,3.6,1.9,2.0,Active,1.0,0.35,0.8,0.6277056277056277,0.775,0.7125,71.6,High
EMP00792,Engineering,Engineering Manager,44,7.0,1349000.0,No,8,3.0,2.6,4.3,Active,0.0,0.5,0.13333333333333333,0.1385281385281385,0.6,0.125,24.0,Low
EMP00856,Operations,Ops Analyst,41,5.0,747000.0,No,7,4.5,2.5,3.0,Active,0.0,0.125,0.11666666666666667,0.3285024154589372,0.625,0.375,19.2,Low
EMP00645,Finance,Financial Analyst,30,3.4,882000.0,No,37,4.3,4.2,4.5,Active,0.0,0.17500000000000004,0.6166666666666667,0.5,0.19999999999999996,0.575,26.9,Low
EMP00396,Operations,Process Lead,30,8.9,1026000.0,Yes,51,3.4,3.7,2.8,Active,1.0,0.4,0.85,0.009661835748792313,0.32499999999999996,0.0,55.2,Medium
EMP00668,Customer Support,Support Manager,28,1.5,501000.0,No,22,2.4,4.3,2.9,Active,0.0,0.65,0.36666666666666664,0.8505154639175257,0.17500000000000004,0.8125,40.3,Low
EMP00460,Finance,Accountant,46,1.2,876000.0,Yes,20,3.8,3.2,2.3,Active,1.0,0.30000000000000004,0.3333333333333333,0.534375,0.44999999999999996,0.85,58.5,Medium
EMP00656,Engineering,Senior Engineer,21,5.1,1297000.0,Yes,32,3.3,2.7,2.4,Active,1.0,0.42500000000000004,0.5333333333333333,0.2142857142857143,0.575,0.36250000000000004,58.8,Medium
EMP00128,Sales,Sales Manager,38,4.2,865000.0,No,1,3.7,3.8,1.5,Active,0.0,0.32499999999999996,0.016666666666666666,0.22977941176470584,0.30000000000000004,0.475,17.7,Low
EMP01057,Customer Support,Support Manager,37,0.8,514000.0,No,25,2.8,4.0,2.5,Active,0.0,0.55,0.4166666666666667,0.7912371134020618,0.25,0.9,39.3,Low
EMP01189,Sales,Account Manager,51,7.3,997000.0,No,25,4.0,4.2,3.0,Active,0.0,0.25,0.4166666666666667,0.0404411764705882,0.19999999999999996,0.08750000000000002,16.2,Low
EMP00774,Customer Support,Support Lead,43,2.3,479000.0,No,41,2.7,3.0,3.8,Active,0.0,0.575,0.6833333333333333,0.9381443298969072,0.5,0.7125,48.1,Medium
EMP00450,Finance,Accountant,23,7.7,1034000.0,Yes,16,3.4,3.3,2.4,Active,1.0,0.4,0.26666666666666666,0.14375000000000004,0.42500000000000004,0.03749999999999998,49.2,Medium
EMP00238,HR,HR Manager,38,4.3,786000.0,No,58,4.7,1.6,2.2,Active,0.0,0.07499999999999996,0.9666666666666667,0.12213740458015265,0.85,0.4625,32.0,Low
EMP00168,HR,Recruiter,38,3.6,684000.0,No,52,3.6,4.4,1.9,Active,0.0,0.35,0.8666666666666667,0.3893129770992366,0.1499999999999999,0.55,32.8,Low
EMP00783,Operations,Process Lead,30,0.6,698000.0,No,9,2.0,2.9,3.6,Active,0.0,0.75,0.15,0.5458937198067633,0.525,0.925,39.9,Low
EMP00636,Sales,Sales Manager,49,2.2,769000.0,No,10,4.4,3.5,2.2,Resigned,0.0,0.1499999999999999,0.16666666666666666,0.5165441176470589,0.375,0.725,22.3,Low
EMP00081,Finance,Accountant,43,1.0,778000.0,No,59,4.8,3.2,4.5,Active,0.0,0.050000000000000044,0.9833333333333333,0.825,0.44999999999999996,0.875,39.1,Low
EMP00415,Sales,Sales Executive,43,7.6,964000.0,Yes,48,5.0,4.5,3.5,Active,1.0,0.0,0.8,0.0625,0.125,0.050000000000000044,43.5,Low
EMP00670,Engineering,Software Engineer,33,5.2,1221000.0,No,57,3.5,3.1,2.8,Active,0.0,0.375,0.95,0.33766233766233766,0.475,0.35,36.7,Low
EMP00301,HR,HR Manager,34,2.2,625000.0,No,6,2.2,3.5,2.9,Active,0.0,0.7,0.1,0.6603053435114503,0.375,0.725,36.5,Low
EMP00643,Sales,Sales Executive,30,2.3,708000.0,No,33,4.4,3.7,3.1,Active,0.0,0.1499999999999999,0.55,0.7334558823529411,0.32499999999999996,0.7125,30.8,Low
EMP00325,Customer Support,Support Manager,50,8.2,727000.0,Yes,59,4.7,3.5,3.6,Resigned,1.0,0.07499999999999996,0.9833333333333333,0.0489690721649485,0.375,0.0,50.7,Medium
EMP00936,Sales,Sales Executive,41,2.2,659000.0,Yes,51,1.7,1.1,2.6,Resigned,1.0,0.825,0.85,0.8823529411764706,0.975,0.725,89.8,High
EMP00216,Finance,Finance Manager,35,1.9,931000.0,Yes,43,3.4,1.0,3.0,Resigned,1.0,0.4,0.7166666666666667,0.359375,1.0,0.7625,70.7,High
EMP00622,Operations,Ops Analyst,34,1.9,697000.0,No,19,3.1,4.4,3.3,Active,0.0,0.475,0.31666666666666665,0.5507246376811594,0.1499999999999999,0.7625,30.6,Low
EMP00031,HR,HR Generalist,37,2.4,716000.0,No,5,3.3,3.9,2.2,Active,0.0,0.42500000000000004,0.08333333333333333,0.29007633587786263,0.275,0.7,23.1,Low
EMP00753,Engineering,Software Engineer,38,0.3,838000.0,Yes,9,3.4,2.0,2.6,Active,1.0,0.4,0.15,0.9956709956709957,0.75,0.9625,68.7,High
EMP00243,Engineering,Software Engineer,30,6.1,1399000.0,Yes,42,5.0,3.1,3.3,Active,1.0,0.0,0.7,0.10389610389610393,0.475,0.23750000000000004,47.8,Medium
EMP00730,Operations,Process Lead,31,8.1,909000.0,No,17,2.1,3.5,3.6,Active,0.0,0.725,0.2833333333333333,0.06763285024154586,0.375,0.0,27.4,Low
EMP00641,Finance,Accountant,29,1.1,873000.0,Yes,9,3.1,5.0,3.0,Active,1.0,0.475,0.15,0.55,0.0,0.8625,54.7,Medium
EMP00979,Operations,Process Lead,21,2.2,582000.0,No,54,3.5,4.9,2.8,Active,0.0,0.375,0.9,0.9444444444444444,0.02499999999999991,0.725,41.3,Low
EMP01054,Sales,Account Manager,30,3.1,874000.0,Yes,26,3.1,2.2,3.9,Active,1.0,0.475,0.43333333333333335,0.20220588235294112,0.7,0.6125,61.2,Medium
EMP00210,Operations,Process Lead,39,10.5,845000.0,No,1,1.6,1.7,3.1,Active,0.0,0.85,0.016666666666666666,0.10869565217391308,0.825,0.0,32.1,Low
EMP00548,Sales,Account Manager,39,8.1,986000.0,No,3,5.0,4.2,3.4,Active,0.0,0.0,0.05,0.047794117647058876,0.19999999999999996,0.0,3.9,Low
EMP00436,Sales,Account Manager,21,1.3,651000.0,No,42,2.0,2.1,3.5,Active,0.0,0.75,0.7,0.9117647058823529,0.725,0.8375,55.7,Medium
EMP01141,Engineering,Engineering Manager,22,1.7,1097000.0,No,7,2.9,2.7,2.2,Active,0.0,0.525,0.11666666666666667,0.5865800865800865,0.575,0.7875,34.3,Low
EMP01109,Customer Support,Support Associate,48,1.7,488000.0,No,14,2.5,3.9,3.2,Active,0.0,0.625,0.23333333333333334,0.904639175257732,0.275,0.7875,39.4,Low
EMP00569,Engineering,Engineering Manager,21,4.4,1045000.0,No,51,2.5,1.0,4.2,Active,0.0,0.625,0.85,0.7272727272727273,1.0,0.44999999999999996,53.5,Medium
EMP00404,Sales,Sales Executive,34,7.5,878000.0,No,16,2.2,3.0,3.8,Active,0.0,0.7,0.26666666666666666,0.1966911764705882,0.5,0.0625,30.2,Low
EMP01113,Finance,Financial Analyst,54,2.3,726000.0,Yes,2,3.8,3.0,3.5,Active,1.0,0.30000000000000004,0.03333333333333333,0.959375,0.5,0.7125,59.4,Medium
EMP00363,Sales,Account Manager,27,1.9,641000.0,Yes,45,3.4,1.6,3.9,Active,1.0,0.4,0.75,0.9264705882352942,0.85,0.7625,77.3,High
EMP00272,Sales,Sales Manager,24,2.4,854000.0,No,13,4.9,1.8,1.7,Active,0.0,0.02499999999999991,0.21666666666666667,0.26102941176470584,0.8,0.7,21.5,Low
EMP00467,Finance,Financial Analyst,28,2.6,934000.0,Yes,41,2.1,1.0,3.8,Active,1.0,0.725,0.6833333333333333,0.34375,1.0,0.675,77.2,High
EMP01084,Customer Support,Support Associate,27,2.9,615000.0,No,6,3.1,1.7,2.8,Active,0.0,0.475,0.1,0.32474226804123707,0.825,0.6375,31.3,Low
EMP00778,Sales,Sales Executive,39,2.4,848000.0,Yes,1,3.0,3.9,3.5,Active,1.0,0.5,0.016666666666666666,0.28860294117647056,0.275,0.7,51.8,Medium
EMP00278,Operations,Process Lead,30,3.4,791000.0,Yes,33,3.3,4.4,2.5,Active,1.0,0.42500000000000004,0.55,0.2125603864734299,0.1499999999999999,0.575,55.2,Medium
EMP01082,Customer Support,Support Associate,40,6.9,718000.0,No,57,3.7,3.0,3.6,Active,0.0,0.32499999999999996,0.95,0.0670103092783505,0.5,0.13749999999999996,30.8,Low
EMP01168,Operations,Ops Analyst,40,6.5,932000.0,Yes,54,2.8,3.1,3.8,Active,1.0,0.55,0.9,0.04347826086956519,0.475,0.1875,63.0,Medium
EMP00698,Operations,Ops Analyst,38,1.0,596000.0,No,46,4.5,4.9,3.5,Active,0.0,0.125,0.7666666666666667,0.9033816425120773,0.02499999999999991,0.875,33.5,Low
EMP00443,Finance,Finance Manager,41,1.3,798000.0,No,56,1.4,2.9,2.9,Active,0.0,0.9,0.9333333333333333,0.76875,0.525,0.8375,58.6,Medium
EMP00300,Finance,Financial Analyst,36,2.7,938000.0,No,53,5.0,3.0,2.9,Active,0.0,0.0,0.8833333333333333,0.328125,0.5,0.6625,28.7,Low
EMP00376,Sales,Sales Executive,40,9.9,894000.0,No,32,4.7,2.7,2.9,Active,0.0,0.07499999999999996,0.5333333333333333,0.18014705882352944,0.575,0.0,19.8,Low
EMP00664,Sales,Sales Executive,34,1.9,708000.0,No,58,3.7,3.2,2.7,Resigned,0.0,0.32499999999999996,0.9666666666666667,0.7334558823529411,0.44999999999999996,0.7625,43.5,Low
EMP01181,HR,HR Manager,36,2.5,623000.0,No,56,2.5,2.9,2.6,Active,0.0,0.625,0.9333333333333333,0.6717557251908397,0.525,0.6875,49.8,Medium
EMP00612,Finance,Accountant,40,1.5,784000.0,Yes,4,3.2,4.7,3.0,Active,1.0,0.44999999999999996,0.06666666666666667,0.8125,0.07499999999999996,0.8125,57.0,Medium
EMP00473,Sales,Sales Manager,31,3.4,859000.0,No,56,3.5,2.4,3.0,Active,0.0,0.375,0.9333333333333333,0.24448529411764708,0.65,0.575,38.6,Low
EMP00852,Sales,Sales Manager,46,6.5,941000.0,Yes,42,2.8,3.6,3.2,Active,1.0,0.55,0.7,0.09007352941176472,0.35,0.1875,59.0,Medium
EMP01102,Engineering,Senior Engineer,26,1.5,960000.0,No,56,4.8,3.7,3.7,Active,0.0,0.050000000000000044,0.9333333333333333,0.9047619047619048,0.32499999999999996,0.8125,37.6,Low
EMP00389,Sales,Sales Executive,39,4.3,825000.0,Yes,14,4.0,4.5,3.4,Active,1.0,0.25,0.23333333333333334,0.33639705882352944,0.125,0.4625,46.7,Medium
EMP00023,Customer Support,Support Associate,51,2.1,544000.0,No,41,4.2,2.1,2.4,Active,0.0,0.19999999999999996,0.6833333333333333,0.634020618556701,0.725,0.7375,37.7,Low
EMP00701,Engineering,Senior Engineer,36,0.5,841000.0,No,31,2.8,4.8,2.5,Active,0.0,0.55,0.5166666666666667,0.9913419913419913,0.050000000000000044,0.9375,41.6,Low
EMP00916,Customer Support,Support Manager,43,2.9,483000.0,Yes,46,3.6,1.7,2.3,Resigned,1.0,0.35,0.7666666666666667,0.9201030927835052,0.825,0.6375,75.3,High
EMP00424,Sales,Sales Manager,36,8.7,915000.0,No,35,4.0,1.9,2.0,Active,0.0,0.25,0.5833333333333334,0.13970588235294112,0.775,0.0,26.6,Low
EMP00991,Finance,Financial Analyst,34,2.7,980000.0,Yes,59,4.3,2.5,3.2,Resigned,1.0,0.17500000000000004,0.9833333333333333,0.21562499999999996,0.625,0.6625,62.4,Medium
EMP00744,Sales,Account Manager,23,2.3,708000.0,No,36,2.2,2.6,4.7,Active,0.0,0.7,0.6,0.7334558823529411,0.6,0.7125,48.1,Medium
EMP00956,Customer Support,Support Lead,38,4.1,662000.0,No,35,4.7,4.2,2.9,Active,0.0,0.07499999999999996,0.5833333333333334,0.19587628865979378,0.19999999999999996,0.48750000000000004,19.2,Low
EMP00917,Sales,Account Manager,53,1.5,627000.0,No,33,2.6,4.2,4.1,Active,0.0,0.6,0.55,0.9742647058823529,0.19999999999999996,0.8125,44.1,Low
EMP00143,Customer Support,Support Manager,35,1.1,526000.0,No,9,5.0,3.8,4.1,Active,0.0,0.0,0.15,0.7242268041237113,0.30000000000000004,0.8625,21.3,Low
EMP00051,Sales,Sales Manager,40,1.1,782000.0,Yes,4,5.0,2.6,4.0,Active,1.0,0.0,0.06666666666666667,0.4779411764705882,0.6,0.8625,48.1,Medium
EMP00721,Operations,Ops Manager,36,4.2,843000.0,No,52,2.7,2.2,3.7,Active,0.0,0.575,0.8666666666666667,0.12077294685990336,0.7,0.475,40.6,Low
EMP00761,Finance,Financial Analyst,31,4.5,941000.0,Yes,59,4.8,3.1,1.8,Active,1.0,0.050000000000000044,0.9833333333333333,0.30625,0.475,0.4375,57.5,Medium
EMP00082,Engineering,Engineering Manager,30,1.2,1107000.0,No,40,3.8,3.4,3.0,Active,0.0,0.30000000000000004,0.6666666666666666,0.5627705627705628,0.4,0.85,35.6,Low
EMP00483,Operations,Ops Manager,29,2.5,786000.0,No,14,3.1,4.5,3.5,Active,0.0,0.475,0.23333333333333334,0.22946859903381644,0.125,0.6875,24.0,Low
EMP00322,Operations,Process Lead,24,1.6,618000.0,Yes,26,3.2,1.4,4.2,Active,1.0,0.44999999999999996,0.43333333333333335,0.857487922705314,0.9,0.8,73.3,High
EMP01128,Finance,Financial Analyst,49,11.6,1273000.0,No,2,4.0,3.3,3.0,Active,0.0,0.25,0.03333333333333333,0.012499999999999956,0.42500000000000004,0.0,11.8,Low
EMP00719,Finance,Financial Analyst,31,2.9,868000.0,No,50,2.4,3.7,3.5,Active,0.0,0.65,0.8333333333333334,0.5625,0.32499999999999996,0.6375,44.5,Low
EMP01161,Sales,Sales Executive,36,1.5,680000.0,Yes,21,2.1,2.3,3.0,Active,1.0,0.725,0.35,0.8125,0.675,0.8125,75.4,High
EMP00067,Operations,Ops Analyst,38,0.3,699000.0,No,13,4.6,2.9,3.2,Active,0.0,0.10000000000000009,0.21666666666666667,0.5410628019323671,0.525,0.9625,25.5,Low
EMP00960,Operations,Ops Manager,33,1.5,726000.0,No,34,1.6,3.9,3.3,Resigned,0.0,0.85,0.5666666666666667,0.4057971014492754,0.275,0.8125,43.3,Low
EMP00937,Customer Support,Support Lead,33,3.1,602000.0,Yes,26,4.1,1.5,1.2,Active,1.0,0.2250000000000001,0.43333333333333335,0.37628865979381443,0.875,0.6125,59.8,Medium
EMP00772,Operations,Process Lead,34,1.7,615000.0,No,25,3.0,1.0,3.3,Active,0.0,0.5,0.4166666666666667,0.8695652173913043,1.0,0.7875,47.6,Medium
EMP00418,HR,HR Manager,44,2.6,696000.0,No,24,4.3,4.1,3.2,Active,0.0,0.17500000000000004,0.4,0.3396946564885496,0.2250000000000001,0.675,22.1,Low
EMP01167,HR,Recruiter,46,1.5,588000.0,No,1,4.4,3.9,4.6,Active,0.0,0.1499999999999999,0.016666666666666666,0.7977099236641221,0.275,0.8125,23.2,Low
EMP00065,Finance,Accountant,35,4.4,899000.0,No,5,3.0,1.5,3.7,Active,0.0,0.5,0.08333333333333333,0.415625,0.875,0.44999999999999996,32.4,Low
EMP00944,Engineering,Senior Engineer,31,3.8,1087000.0,Yes,34,4.5,2.7,2.3,Active,1.0,0.125,0.5666666666666667,0.6233766233766234,0.575,0.525,58.8,Medium
EMP00935,HR,HR Generalist,38,0.7,526000.0,No,12,4.0,4.8,4.6,Resigned,0.0,0.25,0.2,0.9236641221374046,0.050000000000000044,0.9125,28.2,Low
EMP01103,HR,HR Generalist,41,1.1,588000.0,No,29,2.0,3.2,3.2,Active,0.0,0.75,0.48333333333333334,0.7977099236641221,0.44999999999999996,0.8625,47.5,Medium
EMP00492,Finance,Accountant,38,1.0,704000.0,No,59,3.8,4.3,2.9,Active,0.0,0.30000000000000004,0.9833333333333333,0.978125,0.17500000000000004,0.875,44.0,Low
EMP00733,Sales,Sales Manager,27,5.1,731000.0,No,51,2.9,4.0,3.8,Active,0.0,0.525,0.85,0.6654411764705883,0.25,0.36250000000000004,40.7,Low
EMP00836,Operations,Ops Manager,27,2.1,704000.0,Yes,35,1.8,4.1,4.1,Active,1.0,0.8,0.5833333333333334,0.5169082125603865,0.2250000000000001,0.7375,70.9,High
EMP01022,HR,HR Manager,28,5.8,851000.0,No,17,1.7,3.4,2.2,Active,0.0,0.825,0.2833333333333333,0.03816793893129766,0.4,0.275,31.3,Low
EMP00596,Engineering,Senior Engineer,28,3.1,1284000.0,No,21,2.1,3.1,3.5,Active,0.0,0.725,0.35,0.24675324675324672,0.475,0.6125,35.8,Low
EMP01012,Operations,Process Lead,37,1.6,647000.0,No,50,3.4,2.2,1.9,Active,0.0,0.4,0.8333333333333334,0.7415458937198067,0.7,0.8,46.5,Medium
EMP00297,Customer Support,Support Associate,32,6.4,705000.0,No,54,3.3,1.6,3.7,Active,0.0,0.42500000000000004,0.9,0.08505154639175261,0.85,0.19999999999999996,37.2,Low
EMP00420,Customer Support,Support Manager,42,5.4,549000.0,Yes,44,4.6,2.4,2.6,Active,1.0,0.10000000000000009,0.7333333333333333,0.595360824742268,0.65,0.32499999999999996,60.2,Medium
EMP00439,HR,HR Generalist,43,12.7,845000.0,No,59,1.5,3.2,2.7,Active,0.0,0.875,0.9833333333333333,0.04580152671755722,0.44999999999999996,0.0,42.8,Low
EMP00262,HR,HR Manager,36,6.6,854000.0,No,11,2.5,3.7,2.7,Active,0.0,0.625,0.18333333333333332,0.03053435114503822,0.32499999999999996,0.17500000000000004,23.3,Low
EMP00726,Sales,Sales Manager,41,1.8,628000.0,No,59,4.7,4.0,2.9,Active,0.0,0.07499999999999996,0.9833333333333333,0.96875,0.25,0.775,38.7,Low
EMP00282,Sales,Sales Executive,48,15.1,1099000.0,Yes,24,4.0,3.6,3.4,Active,1.0,0.25,0.4,0.007352941176470562,0.35,0.0,44.7,Low
EMP00859,Engineering,Senior Engineer,25,2.4,1104000.0,No,25,3.8,4.8,3.6,Active,0.0,0.30000000000000004,0.4166666666666667,0.5670995670995671,0.050000000000000044,0.7,26.6,Low
EMP00883,Customer Support,Support Manager,33,3.4,547000.0,No,25,4.2,4.0,5.0,Active,0.0,0.19999999999999996,0.4166666666666667,0.6211340206185567,0.25,0.575,26.6,Low
EMP00189,HR,HR Manager,45,14.7,973000.0,No,49,3.4,3.7,4.0,Active,0.0,0.4,0.8166666666666667,0.0,0.32499999999999996,0.0,26.6,Low
EMP00930,Finance,Finance Manager,32,0.9,808000.0,No,39,4.1,2.6,3.1,Resigned,0.0,0.2250000000000001,0.65,0.715625,0.6,0.8875,38.3,Low
EMP00252,Customer Support,Support Manager,39,3.3,646000.0,Yes,52,3.3,4.5,3.3,Active,1.0,0.42500000000000004,0.8666666666666667,0.24226804123711343,0.125,0.5875,60.5,Medium
EMP00784,Finance,Financial Analyst,30,5.1,1124000.0,Yes,24,2.3,3.2,3.8,Active,1.0,0.675,0.4,0.0625,0.44999999999999996,0.36250000000000004,59.1,Medium
EMP01123,HR,HR Manager,44,1.7,675000.0,Yes,14,2.2,3.6,3.8,Active,1.0,0.7,0.23333333333333334,0.4427480916030534,0.35,0.7875,63.7,Medium
EMP00515,Engineering,Senior Engineer,39,5.9,1417000.0,No,34,3.8,3.7,4.1,Active,0.0,0.30000000000000004,0.5666666666666667,0.09090909090909094,0.32499999999999996,0.26249999999999996,23.0,Low
EMP00619,Sales,Account Manager,32,5.1,858000.0,Yes,48,4.0,1.5,3.7,Active,1.0,0.25,0.8,0.25,0.875,0.36250000000000004,63.0,Medium
EMP00488,Engineering,Software Engineer,49,2.0,1165000.0,No,54,3.5,2.7,2.9,Resigned,0.0,0.375,0.9,0.4199134199134199,0.575,0.75,40.7,Low
EMP00274,Operations,Ops Analyst,40,4.1,830000.0,No,43,1.8,3.2,3.6,Active,0.0,0.8,0.7166666666666667,0.14009661835748788,0.44999999999999996,0.48750000000000004,41.0,Low
EMP00996,Operations,Process Lead,53,5.7,694000.0,No,43,3.7,2.7,2.4,Active,0.0,0.32499999999999996,0.7166666666666667,0.5603864734299517,0.575,0.2875,35.7,Low
EMP01096,Engineering,Senior Engineer,36,3.6,1019000.0,No,54,2.9,3.5,2.7,Active,0.0,0.525,0.9,0.8268398268398268,0.375,0.55,46.4,Medium
EMP00449,Sales,Sales Executive,26,1.7,752000.0,Yes,49,3.4,4.3,3.3,Active,1.0,0.4,0.8166666666666667,0.5900735294117647,0.17500000000000004,0.7875,65.8,High
EMP00412,Finance,Financial Analyst,36,1.5,697000.0,Yes,57,4.7,2.2,2.8,Active,1.0,0.07499999999999996,0.95,0.99375,0.7,0.8125,72.2,High
EMP00888,Sales,Sales Executive,29,1.6,639000.0,No,12,1.7,3.8,3.9,Resigned,0.0,0.825,0.2,0.9319852941176471,0.30000000000000004,0.8,44.4,Low
EMP00751,Engineering,Engineering Manager,27,2.2,1200000.0,No,39,2.7,5.0,4.2,Active,0.0,0.575,0.65,0.36363636363636365,0.0,0.725,33.6,Low
EMP00970,Sales,Sales Executive,47,1.4,672000.0,No,4,3.2,2.1,3.2,Active,0.0,0.44999999999999996,0.06666666666666667,0.8345588235294118,0.725,0.825,37.2,Low
EMP00986,Customer Support,Support Associate,21,5.6,547000.0,Yes,36,1.9,2.3,4.0,Active,1.0,0.775,0.6,0.6211340206185567,0.675,0.30000000000000004,74.8,High
EMP00150,Sales,Sales Executive,50,3.7,853000.0,Yes,47,4.1,2.3,3.3,Active,1.0,0.2250000000000001,0.7833333333333333,0.2683823529411765,0.675,0.5375,61.0,Medium
EMP00219,Customer Support,Support Lead,24,2.1,606000.0,Yes,35,3.1,1.1,3.6,Active,1.0,0.475,0.5833333333333334,0.35567010309278346,0.975,0.7375,69.8,High
EMP00240,Sales,Sales Manager,44,2.9,870000.0,No,36,3.0,1.8,3.2,Active,0.0,0.5,0.6,0.21691176470588236,0.8,0.6375,38.1,Low
EMP00752,Engineering,Software Engineer,48,1.1,903000.0,No,11,3.3,4.0,3.6,Active,0.0,0.42500000000000004,0.18333333333333332,0.961038961038961,0.25,0.8625,34.8,Low
EMP00193,Sales,Account Manager,49,2.9,663000.0,No,25,4.1,4.8,2.7,Resigned,0.0,0.2250000000000001,0.4166666666666667,0.8566176470588236,0.050000000000000044,0.6375,28.5,Low
EMP00192,Engineering,Senior Engineer,25,2.2,945000.0,No,43,4.7,3.2,3.2,Resigned,0.0,0.07499999999999996,0.7166666666666667,0.9155844155844156,0.44999999999999996,0.725,35.8,Low
EMP01091,Engineering,Software Engineer,44,4.4,1027000.0,Yes,31,2.5,2.6,3.2,Active,1.0,0.625,0.5166666666666667,0.8051948051948052,0.6,0.44999999999999996,72.4,High
EMP00705,Engineering,Engineering Manager,33,4.5,1115000.0,No,46,2.5,1.8,3.4,Active,0.0,0.625,0.7666666666666667,0.5454545454545454,0.8,0.4375,47.1,Medium
EMP00738,Engineering,Senior Engineer,36,0.8,1134000.0,No,56,3.5,4.4,2.3,Active,0.0,0.375,0.9333333333333333,0.48917748917748916,0.1499999999999999,0.9,38.0,Low
EMP00624,Operations,Ops Analyst,33,8.0,825000.0,No,48,4.2,3.8,3.7,Active,0.0,0.19999999999999996,0.8,0.15458937198067635,0.30000000000000004,0.0,23.4,Low
EMP00977,Operations,Ops Manager,39,3.6,676000.0,No,53,1.8,2.6,3.2,Resigned,0.0,0.8,0.8833333333333333,0.6473429951690821,0.6,0.55,52.9,Medium
EMP00741,Sales,Account Manager,42,5.9,968000.0,Yes,32,5.0,2.6,2.7,Resigned,1.0,0.0,0.5333333333333333,0.0533088235294118,0.6,0.26249999999999996,46.1,Medium
EMP00583,Sales,Sales Manager,47,1.6,737000.0,No,10,2.9,2.5,2.1,Active,0.0,0.525,0.16666666666666666,0.6360294117647058,0.625,0.8,36.5,Low
EMP01131,Customer Support,Support Lead,26,2.9,483000.0,No,24,3.0,4.9,3.3,Active,0.0,0.5,0.4,0.9201030927835052,0.02499999999999991,0.6375,35.4,Low
EMP00324,Operations,Ops Manager,28,0.4,643000.0,Yes,33,3.6,2.4,2.6,Active,1.0,0.35,0.55,0.7632850241545894,0.65,0.95,69.4,High
EMP00968,Sales,Sales Executive,35,4.8,818000.0,No,43,3.1,2.9,3.1,Active,0.0,0.475,0.7166666666666667,0.35110294117647056,0.525,0.4,36.5,Low
EMP00894,Sales,Sales Executive,44,0.9,690000.0,No,41,3.6,1.9,3.3,Active,0.0,0.35,0.6833333333333333,0.7867647058823529,0.775,0.8875,45.0,Medium
